TimeGenerated,UserPrincipalName,IPAddress,ResultType,Role
2025-09-15T00:45:28.723499Z,user27@corp.local,113.204.117.247,0,user
2025-09-13T19:18:22.723499Z,user157@corp.local,220.242.26.211,0,user
2025-09-15T00:10:10.723499Z,user162@corp.local,10.105.185.41,0,user
2025-09-14T19:22:44.723499Z,user128@corp.local,26.39.165.94,0,user
2025-09-13T21:15:39.723499Z,user52@corp.local,107.196.196.2,0,user
2025-09-14T21:43:11.723499Z,user130@corp.local,69.95.183.194,0,user
2025-09-15T09:03:47.723499Z,user39@corp.local,136.107.201.59,0,user
2025-09-14T18:27:16.723499Z,user105@corp.local,219.132.203.175,0,user
2025-09-13T13:23:45.723499Z,user198@corp.local,10.35.43.87,0,user
2025-09-13T23:11:39.723499Z,user101@corp.local,170.236.164.39,1,user
2025-09-15T09:13:15.723499Z,user170@corp.local,76.107.102.227,0,user
2025-09-15T03:32:28.723499Z,user185@corp.local,89.2.211.72,50055,user
2025-09-13T21:55:21.723499Z,user115@corp.local,140.159.201.159,0,user
2025-09-14T12:22:08.723499Z,user167@corp.local,51.225.77.22,0,user
2025-09-14T11:35:08.723499Z,user185@corp.local,33.133.253.139,0,user
2025-09-13T17:59:15.723499Z,user80@corp.local,194.162.40.6,0,user
2025-09-15T02:32:43.723499Z,user62@corp.local,78.185.108.253,0,user
2025-09-13T15:35:37.723499Z,user67@corp.local,91.31.12.194,0,user
2025-09-13T20:18:45.723499Z,user147@corp.local,117.86.251.61,0,user
2025-09-15T05:34:44.723499Z,user161@corp.local,217.152.59.90,0,user
2025-09-15T04:56:10.723499Z,user183@corp.local,189.63.26.84,0,user
2025-09-14T01:15:00.723499Z,user93@corp.local,38.182.108.213,0,user
2025-09-13T17:56:45.723499Z,user34@corp.local,115.19.94.174,0,user
2025-09-15T06:03:46.723499Z,user200@corp.local,68.149.127.163,0,user
2025-09-14T19:16:27.723499Z,user126@corp.local,107.210.41.37,0,user
2025-09-14T22:31:41.723499Z,user34@corp.local,132.220.135.31,0,user
2025-09-14T20:23:31.723499Z,user192@corp.local,144.94.235.244,0,user
2025-09-14T16:59:00.723499Z,user95@corp.local,11.133.39.31,0,user
2025-09-14T14:29:45.723499Z,user125@corp.local,10.73.72.201,0,user
2025-09-13T14:46:16.723499Z,user79@corp.local,56.46.209.190,0,user
2025-09-13T20:08:10.723499Z,user18@corp.local,107.123.146.80,0,user
2025-09-14T11:49:41.723499Z,user122@corp.local,214.155.33.196,0,user
2025-09-15T09:34:27.723499Z,user116@corp.local,39.221.186.84,0,user
2025-09-15T08:43:22.723499Z,user105@corp.local,102.86.138.12,50053,user
2025-09-14T07:25:35.723499Z,user43@corp.local,147.161.203.198,0,user
2025-09-15T04:04:57.723499Z,user165@corp.local,50.244.158.139,0,user
2025-09-13T15:04:43.723499Z,user134@corp.local,122.128.229.5,0,user
2025-09-15T01:57:26.723499Z,user5@corp.local,53.62.212.181,0,user
2025-09-15T05:25:49.723499Z,user137@corp.local,103.150.11.126,0,user
2025-09-13T12:55:21.723499Z,user47@corp.local,221.135.81.98,0,user
2025-09-13T19:34:36.723499Z,user139@corp.local,37.46.65.197,0,user
2025-09-14T09:34:07.723499Z,user174@corp.local,158.246.83.47,0,user
2025-09-13T15:29:18.723499Z,user26@corp.local,106.228.82.67,0,user
2025-09-13T20:02:13.723499Z,user62@corp.local,151.60.126.131,0,user
2025-09-14T15:16:01.723499Z,user69@corp.local,10.237.208.17,0,user
2025-09-14T16:54:05.723499Z,user5@corp.local,151.172.25.64,0,user
2025-09-15T10:40:23.723499Z,user78@corp.local,115.21.216.163,0,user
2025-09-13T21:35:43.723499Z,user44@corp.local,138.243.108.247,50053,user
2025-09-13T14:16:18.723499Z,admin@corp.local,213.158.74.168,1,admin
2025-09-13T15:36:37.723499Z,user124@corp.local,65.214.174.98,2,user
2025-09-15T05:50:18.723499Z,user73@corp.local,10.35.153.23,0,user
2025-09-13T20:11:00.723499Z,user186@corp.local,72.224.110.54,0,user
2025-09-14T10:24:24.723499Z,user88@corp.local,193.181.115.70,0,user
2025-09-14T10:38:58.723499Z,user118@corp.local,85.4.233.178,0,user
2025-09-13T11:22:39.723499Z,user2@corp.local,173.44.105.143,50053,user
2025-09-14T15:49:50.723499Z,user167@corp.local,138.7.228.214,0,user
2025-09-14T19:38:43.723499Z,user91@corp.local,97.211.153.92,0,user
2025-09-13T11:50:33.723499Z,user95@corp.local,114.2.56.191,0,user
2025-09-14T07:42:00.723499Z,user182@corp.local,24.208.157.161,0,user
2025-09-14T03:19:55.723499Z,user127@corp.local,10.71.126.232,0,user
2025-09-15T07:21:29.723499Z,user51@corp.local,164.101.28.223,0,user
2025-09-14T23:39:40.723499Z,user142@corp.local,190.144.172.175,0,user
2025-09-14T00:00:36.723499Z,user33@corp.local,33.66.238.146,0,user
2025-09-15T01:19:05.723499Z,user71@corp.local,174.5.253.249,0,user
2025-09-15T02:02:10.723499Z,user175@corp.local,117.0.240.110,0,user
2025-09-15T10:33:44.723499Z,user83@corp.local,105.70.31.175,0,user
2025-09-14T23:18:54.723499Z,user195@corp.local,10.114.24.72,50055,user
2025-09-14T19:54:49.723499Z,user101@corp.local,21.225.146.207,0,user
2025-09-14T03:39:30.723499Z,user109@corp.local,64.50.42.85,0,user
2025-09-15T08:48:43.723499Z,user8@corp.local,207.6.151.205,0,user
2025-09-14T11:34:18.723499Z,user64@corp.local,10.122.174.214,0,user
2025-09-14T11:31:11.723499Z,user61@corp.local,199.153.158.113,0,user
2025-09-15T08:45:54.723499Z,user32@corp.local,10.31.17.97,0,user
2025-09-13T15:57:49.723499Z,user16@corp.local,114.14.77.157,0,user
2025-09-13T16:01:09.723499Z,user15@corp.local,76.217.97.103,0,user
2025-09-14T17:09:52.723499Z,user154@corp.local,160.2.116.99,0,user
2025-09-14T18:24:08.723499Z,user159@corp.local,10.13.232.133,0,user
2025-09-14T01:14:40.723499Z,user4@corp.local,18.151.202.216,0,user
2025-09-15T04:58:07.723499Z,user131@corp.local,108.123.185.159,0,user
2025-09-14T04:56:03.723499Z,user12@corp.local,10.159.223.132,3,user
2025-09-14T09:53:19.723499Z,user139@corp.local,38.120.79.155,0,user
2025-09-14T14:05:09.723499Z,user133@corp.local,174.37.14.61,0,user
2025-09-15T03:57:59.723499Z,user109@corp.local,52.163.232.52,0,user
2025-09-14T12:05:58.723499Z,user122@corp.local,120.153.177.85,0,user
2025-09-15T04:27:01.723499Z,user158@corp.local,85.41.26.117,0,user
2025-09-13T14:18:03.723499Z,user1@corp.local,178.58.119.160,0,user
2025-09-14T22:14:07.723499Z,user85@corp.local,97.52.102.48,0,user
2025-09-13T11:43:06.723499Z,user19@corp.local,143.29.36.75,0,user
2025-09-15T09:12:03.723499Z,user196@corp.local,8.50.50.73,0,user
2025-09-14T06:18:24.723499Z,user87@corp.local,63.45.50.6,0,user
2025-09-14T06:17:29.723499Z,user6@corp.local,36.97.167.202,3,user
2025-09-14T02:32:15.723499Z,user62@corp.local,96.169.43.241,0,user
2025-09-15T08:36:32.723499Z,user183@corp.local,10.73.66.204,0,user
2025-09-15T02:00:29.723499Z,user96@corp.local,110.250.162.63,50055,user
2025-09-15T05:59:46.723499Z,user138@corp.local,39.83.63.14,0,user
2025-09-14T07:37:22.723499Z,user131@corp.local,126.53.186.21,0,user
2025-09-15T08:00:11.723499Z,user131@corp.local,166.192.130.96,0,user
2025-09-14T21:02:07.723499Z,user183@corp.local,178.123.183.245,0,user
2025-09-14T06:46:05.723499Z,user164@corp.local,150.166.9.54,0,user
2025-09-14T02:00:38.723499Z,user61@corp.local,79.108.227.97,0,user
2025-09-14T14:28:12.723499Z,user22@corp.local,10.43.151.114,0,user
2025-09-14T03:59:22.723499Z,user120@corp.local,87.109.115.120,0,user
2025-09-14T13:59:24.723499Z,user82@corp.local,7.45.113.60,0,user
2025-09-13T16:45:16.723499Z,user22@corp.local,129.131.139.165,0,user
2025-09-14T07:21:26.723499Z,user26@corp.local,10.184.19.140,0,user
2025-09-14T01:32:52.723499Z,user65@corp.local,209.196.174.217,0,user
2025-09-15T07:12:46.723499Z,user193@corp.local,140.233.66.3,0,user
2025-09-14T07:45:07.723499Z,user104@corp.local,211.148.193.168,0,user
2025-09-15T10:51:29.723499Z,user195@corp.local,222.101.58.59,0,user
2025-09-14T02:30:40.723499Z,user133@corp.local,142.193.119.185,0,user
2025-09-14T12:02:04.723499Z,user81@corp.local,110.197.241.179,0,user
2025-09-14T19:10:20.723499Z,user143@corp.local,10.71.65.79,1,user
2025-09-14T23:37:22.723499Z,user91@corp.local,108.108.175.193,0,user
2025-09-15T02:22:32.723499Z,user151@corp.local,10.16.71.40,3,user
2025-09-15T04:36:10.723499Z,user155@corp.local,147.221.100.251,0,user
2025-09-14T15:40:25.723499Z,user99@corp.local,28.84.145.247,0,user
2025-09-14T09:24:43.723499Z,user27@corp.local,46.8.211.177,0,user
2025-09-13T13:10:58.723499Z,user18@corp.local,99.72.52.60,0,user
2025-09-15T01:24:50.723499Z,user15@corp.local,3.43.83.221,50053,user
2025-09-13T22:39:48.723499Z,user34@corp.local,123.190.17.100,2,user
2025-09-13T20:41:23.723499Z,user80@corp.local,182.170.121.41,0,user
2025-09-14T09:49:29.723499Z,user129@corp.local,118.70.51.2,50053,user
2025-09-13T15:53:12.723499Z,user155@corp.local,135.84.233.146,0,user
2025-09-14T20:44:22.723499Z,user11@corp.local,74.165.225.236,0,user
2025-09-14T08:53:17.723499Z,user45@corp.local,46.230.158.188,0,user
2025-09-14T15:14:20.723499Z,user47@corp.local,25.100.178.243,0,user
2025-09-13T22:43:43.723499Z,user161@corp.local,171.234.17.179,0,user
2025-09-14T03:02:55.723499Z,user106@corp.local,142.31.254.95,0,user
2025-09-13T18:53:26.723499Z,user200@corp.local,116.42.64.54,0,user
2025-09-14T20:52:57.723499Z,user164@corp.local,192.118.97.88,0,user
2025-09-14T01:23:04.723499Z,user3@corp.local,182.234.34.84,0,user
2025-09-14T21:02:02.723499Z,user18@corp.local,10.124.224.36,0,user
2025-09-14T07:33:18.723499Z,user44@corp.local,156.25.45.76,0,user
2025-09-14T15:41:21.723499Z,user172@corp.local,174.69.39.113,0,user
2025-09-14T03:00:22.723499Z,user173@corp.local,114.178.12.215,0,user
2025-09-15T01:18:11.723499Z,user184@corp.local,27.99.176.79,0,user
2025-09-15T06:47:18.723499Z,admin@corp.local,197.51.237.64,0,admin
2025-09-14T04:35:54.723499Z,user5@corp.local,4.86.210.50,0,user
2025-09-13T15:49:43.723499Z,user25@corp.local,213.170.42.186,0,user
2025-09-14T17:29:51.723499Z,user84@corp.local,161.48.159.54,50053,user
2025-09-14T18:23:09.723499Z,user55@corp.local,10.165.88.4,0,user
2025-09-14T10:15:23.723499Z,admin@corp.local,57.16.168.209,0,admin
2025-09-15T08:39:37.723499Z,user18@corp.local,106.77.196.154,0,user
2025-09-13T18:38:32.723499Z,user146@corp.local,25.153.83.252,0,user
2025-09-14T15:31:23.723499Z,user198@corp.local,86.44.162.195,3,user
2025-09-14T22:20:10.723499Z,user5@corp.local,150.114.97.131,0,user
2025-09-14T04:09:11.723499Z,user181@corp.local,60.5.157.195,3,user
2025-09-14T04:26:32.723499Z,user194@corp.local,21.15.35.96,0,user
2025-09-14T01:56:19.723499Z,user53@corp.local,61.236.185.154,50053,user
2025-09-14T11:09:47.723499Z,user82@corp.local,195.10.133.203,3,user
2025-09-13T12:57:14.723499Z,user188@corp.local,63.52.138.14,2,user
2025-09-14T03:25:35.723499Z,user98@corp.local,47.113.161.2,0,user
2025-09-14T23:01:44.723499Z,user50@corp.local,10.72.104.33,0,user
2025-09-15T06:22:57.723499Z,user53@corp.local,21.109.185.120,0,user
2025-09-14T01:36:45.723499Z,user46@corp.local,78.73.147.115,2,user
2025-09-14T07:01:29.723499Z,user124@corp.local,10.184.203.97,0,user
2025-09-14T19:22:07.723499Z,user157@corp.local,195.39.209.245,0,user
2025-09-13T12:40:16.723499Z,user110@corp.local,195.232.235.77,0,user
2025-09-13T22:21:18.723499Z,user45@corp.local,119.78.116.73,0,user
2025-09-15T07:21:28.723499Z,user86@corp.local,10.240.100.40,1,user
2025-09-13T12:09:47.723499Z,user187@corp.local,126.103.236.107,3,user
2025-09-14T15:11:36.723499Z,user165@corp.local,19.104.226.10,1,user
2025-09-14T15:15:02.723499Z,user42@corp.local,112.245.65.198,3,user
2025-09-15T00:20:13.723499Z,user163@corp.local,179.14.166.99,2,user
2025-09-14T04:52:34.723499Z,user93@corp.local,174.7.178.171,0,user
2025-09-14T06:15:29.723499Z,user175@corp.local,10.126.82.4,0,user
2025-09-13T17:57:00.723499Z,user99@corp.local,151.249.230.21,0,user
2025-09-14T00:58:41.723499Z,user43@corp.local,65.177.77.129,50053,user
2025-09-15T05:54:20.723499Z,user106@corp.local,187.222.22.28,0,user
2025-09-14T12:18:23.723499Z,user69@corp.local,192.101.178.79,0,user
2025-09-13T23:29:27.723499Z,user1@corp.local,10.213.213.168,0,user
2025-09-14T18:36:33.723499Z,user96@corp.local,35.50.124.47,0,user
2025-09-13T19:15:21.723499Z,user55@corp.local,16.191.46.208,0,user
2025-09-14T06:06:50.723499Z,user105@corp.local,160.27.222.163,0,user
2025-09-14T08:34:24.723499Z,user32@corp.local,88.7.149.61,0,user
2025-09-13T18:34:09.723499Z,admin@corp.local,2.170.149.203,1,admin
2025-09-14T02:35:53.723499Z,user2@corp.local,134.252.246.195,0,user
2025-09-14T22:36:45.723499Z,user87@corp.local,87.94.174.228,0,user
2025-09-14T10:10:57.723499Z,user93@corp.local,97.156.14.250,0,user
2025-09-14T11:16:37.723499Z,user1@corp.local,179.102.185.214,2,user
2025-09-13T13:05:54.723499Z,user136@corp.local,180.192.208.64,0,user
2025-09-15T08:15:20.723499Z,user122@corp.local,170.48.0.253,0,user
2025-09-14T10:41:21.723499Z,admin@corp.local,12.248.206.189,0,admin
2025-09-14T19:34:55.723499Z,user125@corp.local,157.203.20.90,0,user
2025-09-14T21:53:55.723499Z,user180@corp.local,188.98.75.156,0,user
2025-09-13T21:39:11.723499Z,user147@corp.local,184.129.8.33,0,user
2025-09-13T17:34:13.723499Z,user173@corp.local,120.43.229.115,50053,user
2025-09-15T02:35:55.723499Z,user55@corp.local,169.179.22.28,0,user
2025-09-13T13:21:23.723499Z,user84@corp.local,197.71.56.185,0,user
2025-09-14T21:54:42.723499Z,user172@corp.local,10.69.251.24,0,user
2025-09-14T11:27:44.723499Z,user148@corp.local,154.16.164.88,0,user
2025-09-14T15:01:10.723499Z,user144@corp.local,112.206.59.58,0,user
2025-09-14T08:25:00.723499Z,user23@corp.local,152.239.48.191,50055,user
2025-09-14T14:00:23.723499Z,user81@corp.local,148.188.0.80,0,user
2025-09-15T02:13:48.723499Z,user100@corp.local,82.197.93.205,0,user
2025-09-13T20:25:33.723499Z,user155@corp.local,28.101.2.138,0,user
2025-09-14T10:14:01.723499Z,user76@corp.local,128.174.116.38,0,user
2025-09-13T21:51:02.723499Z,user180@corp.local,10.163.158.129,1,user
2025-09-14T07:08:26.723499Z,user181@corp.local,162.212.55.127,0,user
2025-09-14T14:39:34.723499Z,user86@corp.local,184.53.217.188,2,user
2025-09-13T15:03:22.723499Z,user199@corp.local,125.186.100.77,2,user
2025-09-13T12:47:56.723499Z,user87@corp.local,122.253.89.194,0,user
2025-09-13T16:27:31.723499Z,user73@corp.local,50.179.219.141,0,user
2025-09-13T20:45:37.723499Z,user149@corp.local,14.217.239.182,0,user
2025-09-15T10:53:51.723499Z,user36@corp.local,124.74.229.38,0,user
2025-09-14T01:28:32.723499Z,user3@corp.local,220.147.26.174,0,user
2025-09-13T21:58:36.723499Z,user110@corp.local,44.237.14.25,0,user
2025-09-14T21:44:06.723499Z,user14@corp.local,10.173.222.249,0,user
2025-09-14T16:38:47.723499Z,user31@corp.local,126.77.176.153,50053,user
2025-09-15T11:10:49.723499Z,user119@corp.local,167.97.70.162,0,user
2025-09-14T13:58:34.723499Z,admin@corp.local,10.62.250.165,0,admin
2025-09-15T00:20:50.723499Z,user151@corp.local,147.122.70.178,0,user
2025-09-15T06:24:02.723499Z,user124@corp.local,180.111.76.147,0,user
2025-09-14T10:54:39.723499Z,user138@corp.local,209.179.5.101,0,user
2025-09-15T02:17:21.723499Z,user136@corp.local,133.214.149.138,0,user
2025-09-15T10:41:02.723499Z,user193@corp.local,169.229.30.47,0,user
2025-09-14T00:19:52.723499Z,admin@corp.local,81.31.10.33,0,admin
2025-09-15T10:45:08.723499Z,user144@corp.local,193.8.21.251,0,user
2025-09-14T08:58:13.723499Z,user140@corp.local,169.0.63.77,0,user
2025-09-15T01:03:11.723499Z,user76@corp.local,114.35.147.126,0,user
2025-09-15T01:17:16.723499Z,user91@corp.local,131.53.176.26,0,user
2025-09-13T14:29:10.723499Z,user49@corp.local,10.110.68.155,0,user
2025-09-15T06:19:15.723499Z,user33@corp.local,109.19.140.66,0,user
2025-09-15T10:32:36.723499Z,user103@corp.local,66.173.108.241,0,user
2025-09-15T02:15:07.723499Z,user162@corp.local,163.178.165.50,0,user
2025-09-15T04:16:18.723499Z,user131@corp.local,108.210.39.81,50053,user
2025-09-14T14:49:20.723499Z,user155@corp.local,70.31.136.29,0,user
2025-09-14T16:50:58.723499Z,user164@corp.local,10.170.139.38,0,user
2025-09-14T03:40:06.723499Z,user26@corp.local,57.96.243.27,0,user
2025-09-13T20:13:18.723499Z,user187@corp.local,151.210.206.126,0,user
2025-09-14T12:38:05.723499Z,user73@corp.local,156.25.229.13,0,user
2025-09-14T15:35:44.723499Z,user190@corp.local,202.136.141.153,50053,user
2025-09-14T21:57:09.723499Z,user67@corp.local,10.79.64.37,0,user
2025-09-14T06:41:52.723499Z,user186@corp.local,95.181.199.64,0,user
2025-09-14T17:41:03.723499Z,user47@corp.local,91.204.119.129,0,user
2025-09-14T18:22:39.723499Z,user184@corp.local,209.58.78.163,0,user
2025-09-14T09:29:10.723499Z,user81@corp.local,163.20.19.187,0,user
2025-09-13T18:02:48.723499Z,user15@corp.local,10.146.252.207,0,user
2025-09-14T18:06:07.723499Z,user188@corp.local,10.254.63.104,0,user
2025-09-14T01:04:38.723499Z,user191@corp.local,10.217.176.63,50055,user
2025-09-15T07:35:19.723499Z,user115@corp.local,173.238.225.196,0,user
2025-09-14T03:37:03.723499Z,user94@corp.local,132.90.243.14,0,user
2025-09-14T14:50:00.723499Z,user29@corp.local,174.63.212.139,0,user
2025-09-13T19:48:40.723499Z,user124@corp.local,55.0.188.162,0,user
2025-09-14T03:03:49.723499Z,user165@corp.local,10.239.118.229,0,user
2025-09-14T22:46:59.723499Z,user2@corp.local,85.76.90.28,0,user
2025-09-14T00:47:03.723499Z,user3@corp.local,10.251.101.22,0,user
2025-09-13T22:25:17.723499Z,user125@corp.local,10.128.115.121,0,user
2025-09-14T09:01:18.723499Z,user47@corp.local,69.27.253.113,0,user
2025-09-14T19:13:17.723499Z,user91@corp.local,2.91.226.223,0,user
2025-09-13T19:17:13.723499Z,user11@corp.local,10.215.169.231,0,user
2025-09-14T01:43:07.723499Z,user171@corp.local,31.107.125.141,0,user
2025-09-13T20:30:29.723499Z,user196@corp.local,103.128.185.237,0,user
2025-09-14T15:32:37.723499Z,user28@corp.local,33.39.88.129,0,user
2025-09-14T04:27:01.723499Z,user88@corp.local,153.188.2.112,0,user
2025-09-14T07:46:46.723499Z,user195@corp.local,159.39.186.131,0,user
2025-09-14T07:42:01.723499Z,user68@corp.local,64.170.210.110,0,user
2025-09-13T18:44:00.723499Z,user129@corp.local,49.254.218.152,0,user
2025-09-13T22:03:30.723499Z,user34@corp.local,71.253.49.238,0,user
2025-09-13T12:30:52.723499Z,user24@corp.local,98.104.134.79,0,user
2025-09-14T04:04:50.723499Z,user110@corp.local,131.109.164.14,0,user
2025-09-14T06:50:04.723499Z,user90@corp.local,64.81.229.13,0,user
2025-09-13T11:16:03.723499Z,user191@corp.local,74.120.71.233,0,user
2025-09-14T18:36:22.723499Z,user126@corp.local,78.28.24.172,0,user
2025-09-15T03:24:25.723499Z,user34@corp.local,190.207.92.191,0,user
2025-09-15T01:44:21.723499Z,user61@corp.local,54.149.98.23,2,user
2025-09-15T09:04:18.723499Z,user31@corp.local,10.97.98.181,0,user
2025-09-13T18:24:40.723499Z,user140@corp.local,78.185.121.254,0,user
2025-09-15T02:04:51.723499Z,user12@corp.local,10.214.129.229,0,user
2025-09-15T04:01:54.723499Z,user94@corp.local,184.30.233.112,0,user
2025-09-14T17:44:22.723499Z,user129@corp.local,43.153.70.179,3,user
2025-09-13T14:32:16.723499Z,user16@corp.local,178.48.189.209,0,user
2025-09-15T02:00:06.723499Z,user20@corp.local,193.130.98.144,0,user
2025-09-14T16:25:03.723499Z,user53@corp.local,41.146.55.152,0,user
2025-09-15T00:34:09.723499Z,user182@corp.local,67.77.218.57,0,user
2025-09-14T06:46:52.723499Z,user44@corp.local,137.60.74.11,0,user
2025-09-14T07:27:15.723499Z,user70@corp.local,14.164.250.64,2,user
2025-09-15T02:09:23.723499Z,user167@corp.local,155.248.94.84,0,user
2025-09-15T03:13:32.723499Z,user35@corp.local,157.75.83.253,0,user
2025-09-13T11:59:11.723499Z,user57@corp.local,72.45.65.249,0,user
2025-09-15T11:05:34.723499Z,user200@corp.local,150.27.184.191,0,user
2025-09-15T10:50:19.723499Z,user161@corp.local,142.52.209.114,0,user
2025-09-14T06:48:05.723499Z,user162@corp.local,193.101.39.115,0,user
2025-09-14T18:49:28.723499Z,user123@corp.local,10.92.235.48,0,user
2025-09-14T00:03:09.723499Z,user126@corp.local,47.165.72.6,0,user
2025-09-14T00:10:14.723499Z,user176@corp.local,18.36.18.110,0,user
2025-09-15T10:12:17.723499Z,user26@corp.local,36.186.192.207,0,user
